hero_1_id,hero_1_name,type,hero_2_id,hero_2_name,match_count,win_count,win_rate,advantage
69,Doom,with,92,Visage,1049390,483461,0.4607,0.01247
69,Doom,with,5,Crystal Maiden,1049390,483461,0.4607,0.01197
69,Doom,with,75,Silencer,1049390,483461,0.4607,0.0119
69,Doom,with,76,Outworld Destroyer,1049390,483461,0.4607,0.01173
69,Doom,with,37,Warlock,1049390,483461,0.4607,0.01147
69,Doom,with,29,Tidehunter,1049390,483461,0.4607,0.01016
69,Doom,with,10,Morphling,1049390,483461,0.4607,0.00996
69,Doom,with,41,Faceless Void,1049390,483461,0.4607,0.00915
69,Doom,with,49,Dragon Knight,1049390,483461,0.4607,0.00885
69,Doom,with,53,Nature's Prophet,1049390,483461,0.4607,0.00858
69,Doom,with,72,Gyrocopter,1049390,483461,0.4607,0.00847
69,Doom,with,91,Io,1049390,483461,0.4607,0.0078
69,Doom,with,119,Dark Willow,1049390,483461,0.4607,0.00734
69,Doom,with,1,Anti-Mage,1049390,483461,0.4607,0.00716
69,Doom,with,114,Monkey King,1049390,483461,0.4607,0.00711
69,Doom,with,145,Kez,1049390,483461,0.4607,0.00643
69,Doom,with,6,Drow Ranger,1049390,483461,0.4607,0.0062
69,Doom,with,22,Zeus,1049390,483461,0.4607,0.00449
69,Doom,with,63,Weaver,1049390,483461,0.4607,0.00419
69,Doom,with,2,Axe,1049390,483461,0.4607,0.0038
69,Doom,with,109,Terrorblade,1049390,483461,0.4607,0.00378
69,Doom,with,87,Disruptor,1049390,483461,0.4607,0.00338
69,Doom,with,131,Ringmaster,1049390,483461,0.4607,0.00325
69,Doom,with,62,Bounty Hunter,1049390,483461,0.4607,0.00311
69,Doom,with,78,Brewmaster,1049390,483461,0.4607,0.00279
69,Doom,with,107,Earth Spirit,1049390,483461,0.4607,0.00245
69,Doom,with,128,Snapfire,1049390,483461,0.4607,0.00237
69,Doom,with,45,Pugna,1049390,483461,0.4607,0.00219
69,Doom,with,110,Phoenix,1049390,483461,0.4607,0.00188
69,Doom,with,23,Kunkka,1049390,483461,0.4607,0.00155
69,Doom,with,56,Clinkz,1049390,483461,0.4607,0.00106
69,Doom,with,55,Dark Seer,1049390,483461,0.4607,0.00091
69,Doom,with,39,Queen of Pain,1049390,483461,0.4607,0.00082
69,Doom,with,15,Razor,1049390,483461,0.4607,0.00072
69,Doom,with,17,Storm Spirit,1049390,483461,0.4607,0.00065
69,Doom,with,52,Leshrac,1049390,483461,0.4607,0.00023
69,Doom,with,13,Puck,1049390,483461,0.4607,0.00015
69,Doom,with,48,Luna,1049390,483461,0.4607,-0.0007
69,Doom,with,32,Riki,1049390,483461,0.4607,-0.00074
69,Doom,with,83,Treant Protector,1049390,483461,0.4607,-0.00081
69,Doom,with,9,Mirana,1049390,483461,0.4607,-0.00108
69,Doom,with,105,Techies,1049390,483461,0.4607,-0.00116
69,Doom,with,93,Slark,1049390,483461,0.4607,-0.0025
69,Doom,with,50,Dazzle,1049390,483461,0.4607,-0.00406
69,Doom,with,81,Chaos Knight,1049390,483461,0.4607,-0.00406
69,Doom,with,42,Wraith King,1049390,483461,0.4607,-0.0045
69,Doom,with,123,Hoodwink,1049390,483461,0.4607,-0.00465
69,Doom,with,35,Sniper,1049390,483461,0.4607,-0.00492
69,Doom,with,64,Jakiro,1049390,483461,0.4607,-0.00502
69,Doom,with,36,Necrophos,1049390,483461,0.4607,-0.00608
69,Doom,with,27,Shadow Shaman,1049390,483461,0.4607,-0.00618
69,Doom,with,43,Death Prophet,1049390,483461,0.4607,-0.00655
69,Doom,with,86,Rubick,1049390,483461,0.4607,-0.00662
69,Doom,with,40,Venomancer,1049390,483461,0.4607,-0.00668
69,Doom,with,59,Huskar,1049390,483461,0.4607,-0.0069
69,Doom,with,71,Spirit Breaker,1049390,483461,0.4607,-0.00704
69,Doom,with,26,Lion,1049390,483461,0.4607,-0.00709
69,Doom,with,85,Undying,1049390,483461,0.4607,-0.00779
69,Doom,with,135,Dawnbreaker,1049390,483461,0.4607,-0.00856
69,Doom,with,3,Bane,1049390,483461,0.4607,-0.00902
69,Doom,with,30,Witch Doctor,1049390,483461,0.4607,-0.00909
69,Doom,with,104,Legion Commander,1049390,483461,0.4607,-0.00943
69,Doom,with,101,Skywrath Mage,1049390,483461,0.4607,-0.00959
69,Doom,with,44,Phantom Assassin,1049390,483461,0.4607,-0.00994
69,Doom,with,25,Lina,1049390,483461,0.4607,-0.01093
69,Doom,with,28,Slardar,1049390,483461,0.4607,-0.01098
69,Doom,with,14,Pudge,1049390,483461,0.4607,-0.01105
69,Doom,with,67,Spectre,1049390,483461,0.4607,-0.01131
69,Doom,with,31,Lich,1049390,483461,0.4607,-0.01186
69,Doom,with,84,Ogre Magi,1049390,483461,0.4607,-0.01219
69,Doom,with,16,Sand King,1049390,483461,0.4607,-0.01224
69,Doom,with,138,Muerta,1049390,483461,0.4607,-0.01399
69,Doom,with,11,Shadow Fiend,1049390,483461,0.4607,-0.01523
69,Doom,with,65,Batrider,1049390,483461,0.4607,-0.01652
69,Doom,with,8,Juggernaut,1049390,483461,0.4607,-0.01731
69,Doom,with,54,Lifestealer,1049390,483461,0.4607,-0.01749
69,Doom,with,4,Bloodseeker,1049390,483461,0.4607,-0.01754
69,Doom,with,94,Medusa,1049390,483461,0.4607,-0.01768
69,Doom,with,20,Vengeful Spirit,1049390,483461,0.4607,-0.01776
69,Doom,with,12,Phantom Lancer,1049390,483461,0.4607,-0.01841
69,Doom,with,136,Marci,1049390,483461,0.4607,-0.02112
69,Doom,with,88,Nyx Assassin,1049390,483461,0.4607,-0.02167
69,Doom,with,121,Grimstroke,1049390,483461,0.4607,-0.02374
69,Doom,with,73,Alchemist,1049390,483461,0.4607,-0.02377
69,Doom,with,68,Ancient Apparition,1049390,483461,0.4607,-0.02561
69,Doom,with,21,Windranger,1049390,483461,0.4607,-0.02647
69,Doom,with,108,Underlord,1049390,483461,0.4607,-0.02776
69,Doom,with,137,Primal Beast,1049390,483461,0.4607,-0.02888
69,Doom,with,34,Tinker,1049390,483461,0.4607,-0.03103
69,Doom,with,47,Viper,1049390,483461,0.4607,-0.03662
69,Doom,with,38,Beastmaster,1049390,483461,0.4607,-0.0453
69,Doom,with,66,Chen,1049390,483461,0.4607,-0.04544
70,Ursa,vs,98,Timbersaw,2102613,1037953,0.4936,0.04093
70,Ursa,vs,52,Leshrac,2102613,1037953,0.4936,0.03002
70,Ursa,vs,1,Anti-Mage,2102613,1037953,0.4936,0.02901
70,Ursa,vs,55,Dark Seer,2102613,1037953,0.4936,0.02491
70,Ursa,vs,14,Pudge,2102613,1037953,0.4936,0.02417
70,Ursa,vs,86,Rubick,2102613,1037953,0.4936,0.0241
70,Ursa,vs,29,Tidehunter,2102613,1037953,0.4936,0.02386
70,Ursa,vs,37,Warlock,2102613,1037953,0.4936,0.02372
70,Ursa,vs,8,Juggernaut,2102613,1037953,0.4936,0.02286
70,Ursa,vs,35,Sniper,2102613,1037953,0.4936,0.02038
70,Ursa,vs,128,Snapfire,2102613,1037953,0.4936,0.01808
70,Ursa,vs,108,Underlord,2102613,1037953,0.4936,0.0173
70,Ursa,vs,107,Earth Spirit,2102613,1037953,0.4936,0.01727
70,Ursa,vs,3,Bane,2102613,1037953,0.4936,0.01714
70,Ursa,vs,92,Visage,2102613,1037953,0.4936,0.01674
70,Ursa,vs,13,Puck,2102613,1037953,0.4936,0.01564
70,Ursa,vs,135,Dawnbreaker,2102613,1037953,0.4936,0.015
70,Ursa,vs,41,Faceless Void,2102613,1037953,0.4936,0.01346
70,Ursa,vs,137,Primal Beast,2102613,1037953,0.4936,0.01332
70,Ursa,vs,30,Witch Doctor,2102613,1037953,0.4936,0.01274
70,Ursa,vs,18,Sven,2102613,1037953,0.4936,0.01266
70,Ursa,vs,138,Muerta,2102613,1037953,0.4936,0.01262
70,Ursa,vs,58,Enchantress,2102613,1037953,0.4936,0.01252
70,Ursa,vs,79,Shadow Demon,2102613,1037953,0.4936,0.01221
70,Ursa,vs,72,Gyrocopter,2102613,1037953,0.4936,0.01213
70,Ursa,vs,68,Ancient Apparition,2102613,1037953,0.4936,0.01176
70,Ursa,vs,97,Magnus,2102613,1037953,0.4936,0.01095
70,Ursa,vs,4,Bloodseeker,2102613,1037953,0.4936,0.01044
70,Ursa,vs,53,Nature's Prophet,2102613,1037953,0.4936,0.01043
70,Ursa,vs,94,Medusa,2102613,1037953,0.4936,0.0101
70,Ursa,vs,96,Centaur Warrunner,2102613,1037953,0.4936,0.00982
70,Ursa,vs,83,Treant Protector,2102613,1037953,0.4936,0.00868
70,Ursa,vs,10,Morphling,2102613,1037953,0.4936,0.00847
70,Ursa,vs,25,Lina,2102613,1037953,0.4936,0.00791
70,Ursa,vs,121,Grimstroke,2102613,1037953,0.4936,0.00743
70,Ursa,vs,11,Shadow Fiend,2102613,1037953,0.4936,0.00737
70,Ursa,vs,71,Spirit Breaker,2102613,1037953,0.4936,0.00699
70,Ursa,vs,129,Mars,2102613,1037953,0.4936,0.00666
70,Ursa,vs,104,Legion Commander,2102613,1037953,0.4936,0.00611
70,Ursa,vs,105,Techies,2102613,1037953,0.4936,0.00567
70,Ursa,vs,126,Void Spirit,2102613,1037953,0.4936,0.00559
70,Ursa,vs,16,Sand King,2102613,1037953,0.4936,0.00554
70,Ursa,vs,19,Tiny,2102613,1037953,0.4936,0.00522
70,Ursa,vs,51,Clockwerk,2102613,1037953,0.4936,0.00515
70,Ursa,vs,2,Axe,2102613,1037953,0.4936,0.00471
70,Ursa,vs,22,Zeus,2102613,1037953,0.4936,0.00436
70,Ursa,vs,7,Earthshaker,2102613,1037953,0.4936,0.00413
70,Ursa,vs,34,Tinker,2102613,1037953,0.4936,0.00384
70,Ursa,vs,17,Storm Spirit,2102613,1037953,0.4936,0.00297
70,Ursa,vs,103,Elder Titan,2102613,1037953,0.4936,0.00295
70,Ursa,vs,59,Huskar,2102613,1037953,0.4936,0.00275
70,Ursa,vs,39,Queen of Pain,2102613,1037953,0.4936,0.00216
70,Ursa,vs,5,Crystal Maiden,2102613,1037953,0.4936,0.00176
70,Ursa,vs,131,Ringmaster,2102613,1037953,0.4936,0.00109
70,Ursa,vs,73,Alchemist,2102613,1037953,0.4936,0.00101
70,Ursa,vs,38,Beastmaster,2102613,1037953,0.4936,0.00048
70,Ursa,vs,74,Invoker,2102613,1037953,0.4936,0.00042
70,Ursa,vs,45,Pugna,2102613,1037953,0.4936,-3e-05
70,Ursa,vs,26,Lion,2102613,1037953,0.4936,-0.00012
70,Ursa,vs,33,Enigma,2102613,1037953,0.4936,-0.00069
70,Ursa,vs,88,Nyx Assassin,2102613,1037953,0.4936,-0.00107
70,Ursa,vs,62,Bounty Hunter,2102613,1037953,0.4936,-0.00124
70,Ursa,vs,64,Jakiro,2102613,1037953,0.4936,-0.00152
70,Ursa,vs,91,Io,2102613,1037953,0.4936,-0.00159
70,Ursa,vs,31,Lich,2102613,1037953,0.4936,-0.00166
70,Ursa,vs,48,Luna,2102613,1037953,0.4936,-0.00246
70,Ursa,vs,23,Kunkka,2102613,1037953,0.4936,-0.00277
70,Ursa,vs,123,Hoodwink,2102613,1037953,0.4936,-0.00291
70,Ursa,vs,101,Skywrath Mage,2102613,1037953,0.4936,-0.00346
70,Ursa,vs,106,Ember Spirit,2102613,1037953,0.4936,-0.0036
70,Ursa,vs,54,Lifestealer,2102613,1037953,0.4936,-0.00406
70,Ursa,vs,114,Monkey King,2102613,1037953,0.4936,-0.0043
70,Ursa,vs,76,Outworld Destroyer,2102613,1037953,0.4936,-0.00447
70,Ursa,vs,49,Dragon Knight,2102613,1037953,0.4936,-0.00494
70,Ursa,vs,80,Lone Druid,2102613,1037953,0.4936,-0.00546
70,Ursa,vs,6,Drow Ranger,2102613,1037953,0.4936,-0.00593
70,Ursa,vs,145,Kez,2102613,1037953,0.4936,-0.00607
70,Ursa,vs,120,Pangolier,2102613,1037953,0.4936,-0.00701
70,Ursa,vs,89,Naga Siren,2102613,1037953,0.4936,-0.00708
70,Ursa,vs,93,Slark,2102613,1037953,0.4936,-0.00798
70,Ursa,vs,136,Marci,2102613,1037953,0.4936,-0.00923
70,Ursa,vs,99,Bristleback,2102613,1037953,0.4936,-0.00932
70,Ursa,vs,84,Ogre Magi,2102613,1037953,0.4936,-0.00975
70,Ursa,vs,109,Terrorblade,2102613,1037953,0.4936,-0.01009
70,Ursa,vs,113,Arc Warden,2102613,1037953,0.4936,-0.01053
70,Ursa,vs,77,Lycan,2102613,1037953,0.4936,-0.01066
70,Ursa,vs,111,Oracle,2102613,1037953,0.4936,-0.01107
70,Ursa,vs,102,Abaddon,2102613,1037953,0.4936,-0.01125
70,Ursa,vs,36,Necrophos,2102613,1037953,0.4936,-0.01153
70,Ursa,vs,119,Dark Willow,2102613,1037953,0.4936,-0.01176
70,Ursa,vs,40,Venomancer,2102613,1037953,0.4936,-0.01196
70,Ursa,vs,44,Phantom Assassin,2102613,1037953,0.4936,-0.01215
70,Ursa,vs,67,Spectre,2102613,1037953,0.4936,-0.01238
70,Ursa,vs,47,Viper,2102613,1037953,0.4936,-0.01273
70,Ursa,vs,110,Phoenix,2102613,1037953,0.4936,-0.0128
70,Ursa,vs,69,Doom,2102613,1037953,0.4936,-0.01352
70,Ursa,vs,100,Tusk,2102613,1037953,0.4936,-0.01392
70,Ursa,vs,82,Meepo,2102613,1037953,0.4936,-0.01433
70,Ursa,vs,90,Keeper of the Light,2102613,1037953,0.4936,-0.01441
70,Ursa,vs,61,Broodmother,2102613,1037953,0.4936,-0.0147
70,Ursa,vs,66,Chen,2102613,1037953,0.4936,-0.01537
70,Ursa,vs,50,Dazzle,2102613,1037953,0.4936,-0.01543
70,Ursa,vs,75,Silencer,2102613,1037953,0.4936,-0.01549
70,Ursa,vs,60,Night Stalker,2102613,1037953,0.4936,-0.01671
70,Ursa,vs,112,Winter Wyvern,2102613,1037953,0.4936,-0.01762
70,Ursa,vs,20,Vengeful Spirit,2102613,1037953,0.4936,-0.01829
70,Ursa,vs,81,Chaos Knight,2102613,1037953,0.4936,-0.01984
70,Ursa,vs,87,Disruptor,2102613,1037953,0.4936,-0.02031
70,Ursa,vs,27,Shadow Shaman,2102613,1037953,0.4936,-0.02037
70,Ursa,vs,56,Clinkz,2102613,1037953,0.4936,-0.02074
70,Ursa,vs,21,Windranger,2102613,1037953,0.4936,-0.02101
70,Ursa,vs,85,Undying,2102613,1037953,0.4936,-0.02179
70,Ursa,vs,28,Slardar,2102613,1037953,0.4936,-0.0218
70,Ursa,vs,46,Templar Assassin,2102613,1037953,0.4936,-0.02248
70,Ursa,vs,9,Mirana,2102613,1037953,0.4936,-0.02489
70,Ursa,vs,78,Brewmaster,2102613,1037953,0.4936,-0.02596
70,Ursa,vs,57,Omniknight,2102613,1037953,0.4936,-0.02834
70,Ursa,vs,42,Wraith King,2102613,1037953,0.4936,-0.0286
70,Ursa,vs,15,Razor,2102613,1037953,0.4936,-0.02894
70,Ursa,vs,12,Phantom Lancer,2102613,1037953,0.4936,-0.03067
70,Ursa,vs,43,Death Prophet,2102613,1037953,0.4936,-0.03102
70,Ursa,vs,63,Weaver,2102613,1037953,0.4936,-0.03122
70,Ursa,vs,65,Batrider,2102613,1037953,0.4936,-0.03221
70,Ursa,vs,95,Troll Warlord,2102613,1037953,0.4936,-0.03489
70,Ursa,vs,32,Riki,2102613,1037953,0.4936,-0.04062
70,Ursa,with,78,Brewmaster,2102613,1037953,0.4936,0.05684
70,Ursa,with,92,Visage,2102613,1037953,0.4936,0.03351
70,Ursa,with,113,Arc Warden,2102613,1037953,0.4936,0.03286
70,Ursa,with,34,Tinker,2102613,1037953,0.4936,0.03102
70,Ursa,with,66,Chen,2102613,1037953,0.4936,0.03061
70,Ursa,with,69,Doom,2102613,1037953,0.4936,0.02916
70,Ursa,with,82,Meepo,2102613,1037953,0.4936,0.0276
70,Ursa,with,112,Winter Wyvern,2102613,1037953,0.4936,0.02697
70,Ursa,with,110,Phoenix,2102613,1037953,0.4936,0.02392
70,Ursa,with,23,Kunkka,2102613,1037953,0.4936,0.02359
70,Ursa,with,4,Bloodseeker,2102613,1037953,0.4936,0.02151
70,Ursa,with,9,Mirana,2102613,1037953,0.4936,0.02097
70,Ursa,with,107,Earth Spirit,2102613,1037953,0.4936,0.0205
70,Ursa,with,108,Underlord,2102613,1037953,0.4936,0.01829
70,Ursa,with,98,Timbersaw,2102613,1037953,0.4936,0.01687
70,Ursa,with,90,Keeper of the Light,2102613,1037953,0.4936,0.01606
70,Ursa,with,83,Treant Protector,2102613,1037953,0.4936,0.01424
70,Ursa,with,123,Hoodwink,2102613,1037953,0.4936,0.0134
70,Ursa,with,31,Lich,2102613,1037953,0.4936,0.01319
70,Ursa,with,13,Puck,2102613,1037953,0.4936,0.01319
70,Ursa,with,129,Mars,2102613,1037953,0.4936,0.01313
70,Ursa,with,7,Earthshaker,2102613,1037953,0.4936,0.01282
70,Ursa,with,89,Naga Siren,2102613,1037953,0.4936,0.01256
70,Ursa,with,22,Zeus,2102613,1037953,0.4936,0.01253
70,Ursa,with,62,Bounty Hunter,2102613,1037953,0.4936,0.01115
70,Ursa,with,59,Huskar,2102613,1037953,0.4936,0.01115
70,Ursa,with,25,Lina,2102613,1037953,0.4936,0.01011
70,Ursa,with,39,Queen of Pain,2102613,1037953,0.4936,0.00987
70,Ursa,with,33,Enigma,2102613,1037953,0.4936,0.00976
70,Ursa,with,61,Broodmother,2102613,1037953,0.4936,0.00943
70,Ursa,with,119,Dark Willow,2102613,1037953,0.4936,0.00939
70,Ursa,with,36,Necrophos,2102613,1037953,0.4936,0.00896
70,Ursa,with,26,Lion,2102613,1037953,0.4936,0.00896
70,Ursa,with,49,Dragon Knight,2102613,1037953,0.4936,0.0069
70,Ursa,with,96,Centaur Warrunner,2102613,1037953,0.4936,0.00645
70,Ursa,with,47,Viper,2102613,1037953,0.4936,0.00642
70,Ursa,with,56,Clinkz,2102613,1037953,0.4936,0.00611
70,Ursa,with,91,Io,2102613,1037953,0.4936,0.00584
70,Ursa,with,42,Wraith King,2102613,1037953,0.4936,0.00555
70,Ursa,with,135,Dawnbreaker,2102613,1037953,0.4936,0.00549
70,Ursa,with,87,Disruptor,2102613,1037953,0.4936,0.00543
70,Ursa,with,128,Snapfire,2102613,1037953,0.4936,0.00442
70,Ursa,with,84,Ogre Magi,2102613,1037953,0.4936,0.00386
70,Ursa,with,11,Shadow Fiend,2102613,1037953,0.4936,0.00382
70,Ursa,with,80,Lone Druid,2102613,1037953,0.4936,0.0038
70,Ursa,with,21,Windranger,2102613,1037953,0.4936,0.00357
70,Ursa,with,103,Elder Titan,2102613,1037953,0.4936,0.00355
70,Ursa,with,72,Gyrocopter,2102613,1037953,0.4936,0.00352
70,Ursa,with,73,Alchemist,2102613,1037953,0.4936,0.00328
70,Ursa,with,75,Silencer,2102613,1037953,0.4936,0.00294
70,Ursa,with,37,Warlock,2102613,1037953,0.4936,0.00252
70,Ursa,with,71,Spirit Breaker,2102613,1037953,0.4936,0.00201
70,Ursa,with,102,Abaddon,2102613,1037953,0.4936,0.00187
70,Ursa,with,93,Slark,2102613,1037953,0.4936,0.00155
70,Ursa,with,101,Skywrath Mage,2102613,1037953,0.4936,0.00146
70,Ursa,with,99,Bristleback,2102613,1037953,0.4936,0.00139
70,Ursa,with,58,Enchantress,2102613,1037953,0.4936,0.00133
70,Ursa,with,52,Leshrac,2102613,1037953,0.4936,0.00128
70,Ursa,with,137,Primal Beast,2102613,1037953,0.4936,0.00117
70,Ursa,with,65,Batrider,2102613,1037953,0.4936,0.00053
70,Ursa,with,43,Death Prophet,2102613,1037953,0.4936,0.0005
70,Ursa,with,85,Undying,2102613,1037953,0.4936,0.00025
70,Ursa,with,64,Jakiro,2102613,1037953,0.4936,3e-05
70,Ursa,with,55,Dark Seer,2102613,1037953,0.4936,-5e-05
70,Ursa,with,19,Tiny,2102613,1037953,0.4936,-0.00028
70,Ursa,with,5,Crystal Maiden,2102613,1037953,0.4936,-0.00098
70,Ursa,with,67,Spectre,2102613,1037953,0.4936,-0.00126
70,Ursa,with,74,Invoker,2102613,1037953,0.4936,-0.00145
70,Ursa,with,106,Ember Spirit,2102613,1037953,0.4936,-0.00167
70,Ursa,with,35,Sniper,2102613,1037953,0.4936,-0.00187
70,Ursa,with,27,Shadow Shaman,2102613,1037953,0.4936,-0.00213
70,Ursa,with,104,Legion Commander,2102613,1037953,0.4936,-0.00238
70,Ursa,with,40,Venomancer,2102613,1037953,0.4936,-0.00264
70,Ursa,with,29,Tidehunter,2102613,1037953,0.4936,-0.0028
70,Ursa,with,16,Sand King,2102613,1037953,0.4936,-0.00319
70,Ursa,with,79,Shadow Demon,2102613,1037953,0.4936,-0.00339
70,Ursa,with,68,Ancient Apparition,2102613,1037953,0.4936,-0.00356
70,Ursa,with,2,Axe,2102613,1037953,0.4936,-0.00415
70,Ursa,with,88,Nyx Assassin,2102613,1037953,0.4936,-0.00463
70,Ursa,with,121,Grimstroke,2102613,1037953,0.4936,-0.0047
70,Ursa,with,86,Rubick,2102613,1037953,0.4936,-0.00558
70,Ursa,with,28,Slardar,2102613,1037953,0.4936,-0.00593
70,Ursa,with,97,Magnus,2102613,1037953,0.4936,-0.00621
70,Ursa,with,38,Beastmaster,2102613,1037953,0.4936,-0.00625
70,Ursa,with,45,Pugna,2102613,1037953,0.4936,-0.00677
70,Ursa,with,15,Razor,2102613,1037953,0.4936,-0.00724
70,Ursa,with,53,Nature's Prophet,2102613,1037953,0.4936,-0.00738
70,Ursa,with,111,Oracle,2102613,1037953,0.4936,-0.00743
70,Ursa,with,63,Weaver,2102613,1037953,0.4936,-0.00876
70,Ursa,with,77,Lycan,2102613,1037953,0.4936,-0.01023
70,Ursa,with,32,Riki,2102613,1037953,0.4936,-0.01069
70,Ursa,with,20,Vengeful Spirit,2102613,1037953,0.4936,-0.01172
70,Ursa,with,51,Clockwerk,2102613,1037953,0.4936,-0.012
70,Ursa,with,17,Storm Spirit,2102613,1037953,0.4936,-0.01231
70,Ursa,with,30,Witch Doctor,2102613,1037953,0.4936,-0.01304
70,Ursa,with,76,Outworld Destroyer,2102613,1037953,0.4936,-0.01422
70,Ursa,with,1,Anti-Mage,2102613,1037953,0.4936,-0.01479
70,Ursa,with,138,Muerta,2102613,1037953,0.4936,-0.01494
70,Ursa,with,105,Techies,2102613,1037953,0.4936,-0.01512
70,Ursa,with,126,Void Spirit,2102613,1037953,0.4936,-0.01534
70,Ursa,with,60,Night Stalker,2102613,1037953,0.4936,-0.01544
70,Ursa,with,50,Dazzle,2102613,1037953,0.4936,-0.01602
70,Ursa,with,114,Monkey King,2102613,1037953,0.4936,-0.01684
70,Ursa,with,131,Ringmaster,2102613,1037953,0.4936,-0.01771
70,Ursa,with,3,Bane,2102613,1037953,0.4936,-0.01798
70,Ursa,with,81,Chaos Knight,2102613,1037953,0.4936,-0.01801
70,Ursa,with,41,Faceless Void,2102613,1037953,0.4936,-0.01881
70,Ursa,with,120,Pangolier,2102613,1037953,0.4936,-0.01901
70,Ursa,with,95,Troll Warlord,2102613,1037953,0.4936,-0.02077
70,Ursa,with,14,Pudge,2102613,1037953,0.4936,-0.02101
70,Ursa,with,136,Marci,2102613,1037953,0.4936,-0.02108
70,Ursa,with,54,Lifestealer,2102613,1037953,0.4936,-0.02144
70,Ursa,with,145,Kez,2102613,1037953,0.4936,-0.02153
70,Ursa,with,12,Phantom Lancer,2102613,1037953,0.4936,-0.02336
70,Ursa,with,57,Omniknight,2102613,1037953,0.4936,-0.02469
70,Ursa,with,46,Templar Assassin,2102613,1037953,0.4936,-0.02485
70,Ursa,with,100,Tusk,2102613,1037953,0.4936,-0.02662
70,Ursa,with,8,Juggernaut,2102613,1037953,0.4936,-0.03026
70,Ursa,with,94,Medusa,2102613,1037953,0.4936,-0.03763
70,Ursa,with,6,Drow Ranger,2102613,1037953,0.4936,-0.03775
70,Ursa,with,10,Morphling,2102613,1037953,0.4936,-0.04099
70,Ursa,with,18,Sven,2102613,1037953,0.4936,-0.04253
70,Ursa,with,48,Luna,2102613,1037953,0.4936,-0.05065
70,Ursa,with,44,Phantom Assassin,2102613,1037953,0.4936,-0.0529
70,Ursa,with,109,Terrorblade,2102613,1037953,0.4936,-0.06417
71,Spirit Breaker,vs,66,Chen,3717994,1883997,0.5067,0.05563
71,Spirit Breaker,vs,113,Arc Warden,3717994,1883997,0.5067,0.04748
71,Spirit Breaker,vs,78,Brewmaster,3717994,1883997,0.5067,0.04505
71,Spirit Breaker,vs,45,Pugna,3717994,1883997,0.5067,0.04498
71,Spirit Breaker,vs,120,Pangolier,3717994,1883997,0.5067,0.035
71,Spirit Breaker,vs,90,Keeper of the Light,3717994,1883997,0.5067,0.0316
71,Spirit Breaker,vs,61,Broodmother,3717994,1883997,0.5067,0.0273
71,Spirit Breaker,vs,123,Hoodwink,3717994,1883997,0.5067,0.02609
71,Spirit Breaker,vs,54,Lifestealer,3717994,1883997,0.5067,0.02495
71,Spirit Breaker,vs,8,Juggernaut,3717994,1883997,0.5067,0.02487
71,Spirit Breaker,vs,4,Bloodseeker,3717994,1883997,0.5067,0.02445
71,Spirit Breaker,vs,55,Dark Seer,3717994,1883997,0.5067,0.01992
71,Spirit Breaker,vs,104,Legion Commander,3717994,1883997,0.5067,0.01812
71,Spirit Breaker,vs,25,Lina,3717994,1883997,0.5067,0.01692
71,Spirit Breaker,vs,77,Lycan,3717994,1883997,0.5067,0.01635
71,Spirit Breaker,vs,44,Phantom Assassin,3717994,1883997,0.5067,0.01586
71,Spirit Breaker,vs,83,Treant Protector,3717994,1883997,0.5067,0.01569
71,Spirit Breaker,vs,17,Storm Spirit,3717994,1883997,0.5067,0.01398
71,Spirit Breaker,vs,59,Huskar,3717994,1883997,0.5067,0.01376
71,Spirit Breaker,vs,75,Silencer,3717994,1883997,0.5067,0.01352
71,Spirit Breaker,vs,68,Ancient Apparition,3717994,1883997,0.5067,0.01277
71,Spirit Breaker,vs,35,Sniper,3717994,1883997,0.5067,0.01239
71,Spirit Breaker,vs,99,Bristleback,3717994,1883997,0.5067,0.01169
71,Spirit Breaker,vs,114,Monkey King,3717994,1883997,0.5067,0.00971
71,Spirit Breaker,vs,137,Primal Beast,3717994,1883997,0.5067,0.00933
71,Spirit Breaker,vs,93,Slark,3717994,1883997,0.5067,0.00903
71,Spirit Breaker,vs,52,Leshrac,3717994,1883997,0.5067,0.00903
71,Spirit Breaker,vs,21,Windranger,3717994,1883997,0.5067,0.009
71,Spirit Breaker,vs,138,Muerta,3717994,1883997,0.5067,0.00863
71,Spirit Breaker,vs,79,Shadow Demon,3717994,1883997,0.5067,0.00822
71,Spirit Breaker,vs,3,Bane,3717994,1883997,0.5067,0.00815
71,Spirit Breaker,vs,72,Gyrocopter,3717994,1883997,0.5067,0.00813
71,Spirit Breaker,vs,101,Skywrath Mage,3717994,1883997,0.5067,0.00754
71,Spirit Breaker,vs,11,Shadow Fiend,3717994,1883997,0.5067,0.00738
71,Spirit Breaker,vs,12,Phantom Lancer,3717994,1883997,0.5067,0.00734
71,Spirit Breaker,vs,28,Slardar,3717994,1883997,0.5067,0.00721
71,Spirit Breaker,vs,1,Anti-Mage,3717994,1883997,0.5067,0.00702
71,Spirit Breaker,vs,58,Enchantress,3717994,1883997,0.5067,0.00653
71,Spirit Breaker,vs,2,Axe,3717994,1883997,0.5067,0.00571
71,Spirit Breaker,vs,27,Shadow Shaman,3717994,1883997,0.5067,0.00564
71,Spirit Breaker,vs,48,Luna,3717994,1883997,0.5067,0.00555
71,Spirit Breaker,vs,6,Drow Ranger,3717994,1883997,0.5067,0.00508
71,Spirit Breaker,vs,43,Death Prophet,3717994,1883997,0.5067,0.00499
