hero_1_id,hero_1_name,type,hero_2_id,hero_2_name,advantage,safelane_matches,safelane_wins,safelane_winrate,midlane_matches,midlane_wins,midlane_winrate,offlane_matches,offlane_wins,offlane_winrate,soft_support_matches,soft_support_wins,soft_support_winrate,hard_support_matches,hard_support_wins,hard_support_winrate
69,Doom,vs,107,Earth Spirit,0.00869,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,11,Shadow Fiend,0.00852,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,41,Faceless Void,0.00792,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,62,Bounty Hunter,0.00759,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,15,Razor,0.00735,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,57,Omniknight,0.0066,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,33,Enigma,0.00612,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,22,Zeus,0.00512,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,97,Magnus,0.00458,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,4,Bloodseeker,0.00441,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,137,Primal Beast,0.00417,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,145,Kez,0.00409,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,73,Alchemist,0.00377,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,112,Winter Wyvern,0.00362,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,23,Kunkka,0.00351,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,84,Ogre Magi,0.00263,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,89,Naga Siren,0.00242,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,106,Ember Spirit,0.00234,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,123,Hoodwink,0.00224,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,7,Earthshaker,0.00214,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,19,Tiny,0.00165,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,26,Lion,0.00163,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,25,Lina,0.00057,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,35,Sniper,0.00047,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,101,Skywrath Mage,0.00029,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,71,Spirit Breaker,-0.0004,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,131,Ringmaster,-0.00047,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,46,Templar Assassin,-0.00079,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,121,Grimstroke,-0.00091,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,27,Shadow Shaman,-0.00093,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,58,Enchantress,-0.00116,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,30,Witch Doctor,-0.0012,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,72,Gyrocopter,-0.00129,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,48,Luna,-0.0013,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,85,Undying,-0.00133,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,13,Puck,-0.00135,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,129,Mars,-0.0019,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,87,Disruptor,-0.00193,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,9,Mirana,-0.00203,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,39,Queen of Pain,-0.00206,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,104,Legion Commander,-0.00212,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,70,Ursa,-0.00261,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,1,Anti-Mage,-0.00267,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,108,Underlord,-0.00292,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,75,Silencer,-0.00314,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,100,Tusk,-0.00327,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,128,Snapfire,-0.00347,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,37,Warlock,-0.00356,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,99,Bristleback,-0.00457,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,16,Sand King,-0.00503,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,55,Dark Seer,-0.00567,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,29,Tidehunter,-0.00592,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,86,Rubick,-0.00717,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,109,Terrorblade,-0.00725,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,60,Night Stalker,-0.00739,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,20,Vengeful Spirit,-0.00763,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,21,Windranger,-0.00763,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,28,Slardar,-0.0083,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,90,Keeper of the Light,-0.00887,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,40,Venomancer,-0.00918,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,64,Jakiro,-0.00965,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,74,Invoker,-0.01005,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,42,Wraith King,-0.01023,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,113,Arc Warden,-0.01125,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,52,Leshrac,-0.01149,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,83,Treant Protector,-0.01259,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,17,Storm Spirit,-0.01278,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,119,Dark Willow,-0.01316,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,47,Viper,-0.01461,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,12,Phantom Lancer,-0.01541,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,51,Clockwerk,-0.01557,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,6,Drow Ranger,-0.0156,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,67,Spectre,-0.01671,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,53,Nature's Prophet,-0.01809,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,5,Crystal Maiden,-0.01955,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,110,Phoenix,-0.02017,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,63,Weaver,-0.02028,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,136,Marci,-0.02054,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,38,Beastmaster,-0.02673,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,82,Meepo,-0.02871,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,43,Death Prophet,-0.02948,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,3,Bane,-0.0295,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,76,Outworld Destroyer,-0.03113,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,105,Techies,-0.03152,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,94,Medusa,-0.03568,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,65,Batrider,-0.03571,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,77,Lycan,-0.03875,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,vs,56,Clinkz,-0.04224,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,66,Chen,0.0691,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,80,Lone Druid,0.06868,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,29,Tidehunter,0.03957,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,65,Batrider,0.03939,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,108,Underlord,0.03615,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,19,Tiny,0.03591,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,98,Timbersaw,0.03441,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,61,Broodmother,0.03251,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,57,Omniknight,0.02908,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,88,Nyx Assassin,0.02632,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,99,Bristleback,0.02608,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,79,Shadow Demon,0.0257,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,51,Clockwerk,0.02523,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,49,Dragon Knight,0.02492,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,28,Slardar,0.02412,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,13,Puck,0.02265,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,120,Pangolier,0.02189,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,114,Monkey King,0.02038,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,97,Magnus,0.01982,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,145,Kez,0.01887,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,93,Slark,0.01817,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,85,Undying,0.01719,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,62,Bounty Hunter,0.01687,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,106,Ember Spirit,0.01677,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,135,Dawnbreaker,0.01672,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,58,Enchantress,0.01462,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,73,Alchemist,0.01397,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,107,Earth Spirit,0.01383,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,38,Beastmaster,0.01268,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,137,Primal Beast,0.01198,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,54,Lifestealer,0.01085,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,63,Weaver,0.01076,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,8,Juggernaut,0.01071,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,7,Earthshaker,0.01051,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,32,Riki,0.01022,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,5,Crystal Maiden,0.00893,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,18,Sven,0.00863,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,53,Nature's Prophet,0.00826,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,81,Chaos Knight,0.00809,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,10,Morphling,0.00808,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,31,Lich,0.00804,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,126,Void Spirit,0.00754,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,52,Leshrac,0.00732,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,17,Storm Spirit,0.00697,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,40,Venomancer,0.00602,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,60,Night Stalker,0.00601,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,72,Gyrocopter,0.00555,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,138,Muerta,0.00538,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,6,Drow Ranger,0.00537,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,128,Snapfire,0.00469,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,30,Witch Doctor,0.00334,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,70,Ursa,0.00327,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,27,Shadow Shaman,0.00273,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,42,Wraith King,0.00267,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,113,Arc Warden,0.00223,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,123,Hoodwink,0.00183,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,9,Mirana,0.0017,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,75,Silencer,0.00115,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,23,Kunkka,0.00071,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,119,Dark Willow,0.00043,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,89,Naga Siren,-0.00036,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,36,Necrophos,-0.00104,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,111,Oracle,-0.00132,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,39,Queen of Pain,-0.00144,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,67,Spectre,-0.00158,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,86,Rubick,-0.00181,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,2,Axe,-0.00241,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,41,Faceless Void,-0.00265,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,3,Bane,-0.0029,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,109,Terrorblade,-0.00347,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,121,Grimstroke,-0.00377,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,59,Huskar,-0.00387,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,4,Bloodseeker,-0.0039,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,71,Spirit Breaker,-0.004,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,76,Outworld Destroyer,-0.00403,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,94,Medusa,-0.00432,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,16,Sand King,-0.00446,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,22,Zeus,-0.00459,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,47,Viper,-0.00513,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,96,Centaur Warrunner,-0.00521,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,64,Jakiro,-0.00532,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,74,Invoker,-0.00543,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,90,Keeper of the Light,-0.00578,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,12,Phantom Lancer,-0.00593,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,21,Windranger,-0.00613,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,82,Meepo,-0.00642,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,105,Techies,-0.0065,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,37,Warlock,-0.00657,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,84,Ogre Magi,-0.00703,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,46,Templar Assassin,-0.00714,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,26,Lion,-0.00823,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,14,Pudge,-0.0083,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,102,Abaddon,-0.00932,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,101,Skywrath Mage,-0.01179,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
69,Doom,with,129,Mars,-0.01185,5206,2300,0.4418,2255,1080,0.4789,27811,12789,0.4599,1840,887,0.4821,1012,493,0.4872
